,Engagements,Followers at Posting,Date,Day,Month,Day,Time,Hour,Hour_bucket,Type,Description,unique_word_count,character_count,Tag_Number,Hashtag_Number,Hashtags,Tags
830,,26367508,1/15/2018,Monday,1,15,7:22,7,3,Album,"Wise words from Dr. Martin Luther King, Jr. #MLKDay #NBAvoices",31,62,0,2,"['#MLKDay', '#NBAvoices']",[]
831,,26367508,1/15/2018,Monday,1,15,3:07,3,2,Photo,Mondayís #MLKDay ?? Schedule!,21,29,0,1,['#MLKDay'],[]
832,,26353047,1/14/2018,Sunday,1,14,17:26,17,6,Video,Just a little too late!,11,23,0,0,[],[]
833,,26353047,1/14/2018,Sunday,1,14,16:59,16,6,Video,@antdavis23 climbs the ladder for the @pelicansnba oop!,22,55,2,0,[],"['@antdavis23', '@pelicansnba']"
834,,26338997,1/13/2018,Saturday,1,13,23:14,23,8,Album,Swipe through to recap an exciting Saturday around the Association!,21,67,0,0,[],[]
835,,26338997,1/13/2018,Saturday,1,13,16:45,16,6,Video,@swipathefox rocks the rim!,18,27,1,0,[],['@swipathefox']
836,,26338997,1/13/2018,Saturday,1,13,15:08,15,6,Video,@desmith4 adjusts in mid air!,16,29,1,0,[],['@desmith4']
837,,26338997,1/13/2018,Saturday,1,13,1:19,1,1,Album,18 teams hit the floor Friday night!,20,36,0,0,[],[]
838,,26325163,1/12/2018,Friday,1,12,19:47,19,7,Video,@kevindurant educating the next generation! #ThisIsWhyWePlay,26,60,1,1,['#ThisIsWhyWePlay'],['@kevindurant']
839,,26295725,1/10/2018,Wednesday,1,10,22:21,22,8,Photo,@jarrettjack03 notches his second career triple-double with 16p/10r/10a for the @nyknicks!,29,90,2,0,[],"['@jarrettjack03', '@nyknicks!']"
840,,26295725,1/10/2018,Wednesday,1,10,4:02,4,2,Video,This is what you get when you donít do your rookie duties @sterlingbrown23!! - @giannis_an34 ?????? (repost @bucks),32,115,3,0,[],"['@sterlingbrown23!!', '@giannis_an34', '@bucks)']"
841,,26280433,1/9/2018,Tuesday,1,9,16:02,16,6,Video,@fchwpo @youngamechanger and @gmb_chum12 get UP at @celtics practice in London! #NBALondon,33,90,4,1,['#NBALondon'],"['@fchwpo', '@youngamechanger', '@gmb_chum12', '@celtics']"
842,,26266828,1/9/2018,Tuesday,1,9,1:28,1,1,Album,Swipe through to recap tonightís 8 games!,20,41,0,0,[],[]
843,,26266828,1/8/2018,Monday,1,8,22:39,22,8,Video,@demar_derozan (35p) comes through in the clutch to lead @raptors to OT victory!,29,80,2,0,[],"['@demar_derozan', '@raptors']"
844,,26266828,1/8/2018,Monday,1,8,21:57,21,8,Video,"ELEVATION, by @g.green14!",21,25,1,0,[],['@g.green14!']
845,,26266828,1/8/2018,Monday,1,8,21:18,21,8,Video,ìThat is a grown manís JAM!î,20,28,0,0,[],[]
846,,26250584,1/7/2018,Sunday,1,7,11:26,11,4,Video,@celtics rook @jaytatum0 denies a career-high 6 shots in Brooklyn!,25,66,2,0,[],"['@celtics', '@jaytatum0']"
847,,26236679,1/6/2018,Saturday,1,6,21:13,21,8,Video,The @orlandomagic get out and running!,18,38,1,0,[],['@orlandomagic']
848,,26236679,1/6/2018,Saturday,1,6,20:26,20,7,Video,@jaytatum0 puts the @celtics up late!,17,37,2,0,[],"['@jaytatum0', '@celtics']"
849,,26217395,1/5/2018,Friday,1,5,16:41,16,6,Video,Great moment in California... @russwest44 opens his 20th #RussellsReadingRoom with the @whynotfoundation! #ThisIsWhyWePlay *check our IG story for more*,36,152,2,2,"['#RussellsReadingRoom', '#ThisIsWhyWePlay']","['@russwest44', '@whynotfoundation!']"
850,,26203147,1/4/2018,Thursday,1,4,22:23,22,8,Video,@cp3 off the dribble!,16,21,1,0,[],['@cp3']
851,,26203147,1/4/2018,Thursday,1,4,15:04,15,6,Video,@spidadmitchell of the @utahjazz named Western Conference Kia NBA Rookie of the Month for December! #KiaROTM,35,108,2,1,['#KiaROTM'],"['@spidadmitchell', '@utahjazz']"
852,,26187502,1/3/2018,Wednesday,1,3,23:45,23,8,Video,ìWhat a finish! What a play!î,15,29,0,0,[],[]
853,,26187502,1/3/2018,Wednesday,1,3,18:51,18,7,Video,"@isaiahthomas returns to the court for the first time since May 19, 2017! #ThatSLOWgrind",32,88,1,1,['#ThatSLOWgrind'],['@isaiahthomas']
854,,26172071,1/2/2018,Tuesday,1,2,23:56,23,8,Video,@blakegriffin32 throws it down off the @milosteodosic4 dish!,24,60,2,0,[],"['@blakegriffin32', '@milosteodosic4']"
855,,26172071,1/2/2018,Tuesday,1,2,23:41,23,8,Video,@queseís BLOCK saves the @suns win!,20,35,2,0,[],"['@queseís', '@suns']"
856,,26158204,1/2/2018,Tuesday,1,2,0:40,0,1,Video,Quick Maths with @jvalanciunas (repost @raptors),23,48,2,0,[],"['@jvalanciunas', '@raptors)']"
857,,26128100,12/30/2017,Saturday,12,30,23:37,23,8,Album,Swipe through to recap tonightís 7 games!,20,41,0,0,[],[]
858,,26114290,12/29/2017,Friday,12,29,21:51,21,8,Video,?? @russwest44!!!,11,17,1,0,[],['@russwest44!!!']
859,,26099109,12/28/2017,Thursday,12,28,23:17,23,8,Video,@3jmccollum goes dancing for the @trailblazers bucket!,24,54,2,0,[],"['@3jmccollum', '@trailblazers']"
860,,26049915,12/25/2017,Monday,12,25,23:42,23,8,Video,@jimmybutler spins to the bucket for the @timberwolves! #NBAXmas,29,64,2,1,['#NBAXmas'],"['@jimmybutler', '@timberwolves!']"
861,,26049915,12/25/2017,Monday,12,25,19:51,19,7,Video,@johnwall hits ahead to @bradbeal3 for the ?? #NBAXmas,25,54,2,1,['#NBAXmas'],"['@johnwall', '@bradbeal3']"
862,,26049915,12/25/2017,Monday,12,25,19:49,19,7,Photo,The Guards! #NBAXmas,17,20,0,1,['#NBAXmas'],[]
863,,26049915,12/25/2017,Monday,12,25,18:07,18,7,Video,@kyrieirving cuts backdoor for the #NBAXmas SLAM!,30,49,1,1,['#NBAXmas'],['@kyrieirving']
864,,26049915,12/25/2017,Monday,12,25,17:41,17,6,Video,Mutual Respect for a hard-fought game! #ThisIsWhyWePlay #NBAXmas,31,64,0,2,"['#ThisIsWhyWePlay', '#NBAXmas']",[]
865,,26049915,12/25/2017,Monday,12,25,17:21,17,6,Video,The @warriors turn defense into offense! #NBAXmas,23,49,1,1,['#NBAXmas'],['@warriors']
866,,26049915,12/25/2017,Monday,12,25,13:51,13,5,Video,@kporzee with the denial now! #NBAXmas,24,38,1,1,['#NBAXmas'],['@kporzee']
867,,26036315,12/24/2017,Sunday,12,24,17:55,17,6,Video,Threading the needle... @kingjames' incredible vision will be on display Christmas day! ?? #NBAXmas 12/25 ?? @cavs/@warriors ? 3pm/et ?? #NBAonABC.,39,147,3,2,"['#NBAXmas', '#NBAonABC.']","[""@kingjames'"", '@cavs/@warriors']"
868,,26023799,12/23/2017,Saturday,12,23,20:59,20,7,Video,?? @stephensonlance in transition! ??,16,37,1,0,[],['@stephensonlance']
869,,26023799,12/23/2017,Saturday,12,23,20:53,20,7,Video,@samdek7 catches the reverse oop for the @laclippers!,20,53,2,0,[],"['@samdek7', '@laclippers!']"
870,,26010465,12/22/2017,Friday,12,22,22:40,22,8,Photo,For the win! #ThunderUp,17,23,0,1,['#ThunderUp'],[]
871,,25995719,12/21/2017,Thursday,12,21,19:56,19,7,Video,@dwyanewade with the fake!,14,26,1,0,[],['@dwyanewade']
872,,25995719,12/21/2017,Thursday,12,21,19:02,19,7,Photo,?? @isaiahthomasí #NBAKicks tonight! #ThatSLOWgrind,28,51,1,2,"['#NBAKicks', '#ThatSLOWgrind']",['@isaiahthomasí']
873,,25980073,12/20/2017,Wednesday,12,20,21:49,21,8,Video,J.Cole liked that bucket by his buddy @desmith4!,22,48,1,0,[],['@desmith4!']
874,,25980073,12/19/2017,Tuesday,12,19,23:44,23,8,Album,The @bucks @washwizards and @sacramentokings each WIN on Tuesday night!,26,71,3,0,[],"['@bucks', '@washwizards', '@sacramentokings']"
875,,25967922,12/19/2017,Tuesday,12,19,20:47,20,7,Video,"Welcome to the @washwizards, Sean! #ThisIsWhyWePlay",26,51,1,1,['#ThisIsWhyWePlay'],"['@washwizards,']"
876,,25951219,12/19/2017,Tuesday,12,19,1:55,1,1,Video,@kevindurant on @kobebryant following the @warriors W! #ko8e24,27,62,3,1,['#ko8e24'],"['@kevindurant', '@kobebryant', '@warriors']"
877,,25951219,12/19/2017,Tuesday,12,19,1:39,1,1,Video,@kevindurantís bucket and David Westís block clinch the @warriors 116-114 OT victory!,30,85,2,0,[],"['@kevindurantís', '@warriors']"
878,,25951219,12/18/2017,Monday,12,18,22:57,22,8,Photo,???????????????????????????? straight Ws for the @houstonrockets!,19,65,1,0,[],['@houstonrockets!']
879,,25951219,12/18/2017,Monday,12,18,15:20,15,6,Video,Countiní down @kobebryantís TOP 5 PLAYS wearing #8! #Ko8e24 10:30pm/et @nbatv,41,77,2,2,"['#8!', '#Ko8e24']","['@kobebryantís', '@nbatv']"
880,,25922734,12/16/2017,Saturday,12,16,21:02,21,8,Photo,@jimmybutler and the @timberwolves debut their new Statement uniforms!,23,70,2,0,[],"['@jimmybutler', '@timberwolves']"
881,,25922734,12/16/2017,Saturday,12,16,20:58,20,7,Video,@trezz24 rolls for the MONSTER SLAM!,23,36,1,0,[],['@trezz24']
882,,25911283,12/15/2017,Friday,12,15,23:36,23,8,Video,ìAll I care about is wins..î - @russwest44 #ThisIsWhyWePlay,28,59,1,1,['#ThisIsWhyWePlay'],['@russwest44']
883,,25911283,12/15/2017,Friday,12,15,19:52,19,7,Video,@dsabonis11 TAKES FLIGHT for the @pacers! #PosterAlert,31,54,2,1,['#PosterAlert'],"['@dsabonis11', '@pacers!']"
884,,25911283,12/15/2017,Friday,12,15,1:10,1,1,Album,"The @cavs, @warriors, @detroitpistons, @timberwolves and @nyknicks each WIN in Thursdayís action!",29,97,5,0,[],"['@cavs,', '@warriors,', '@detroitpistons,', '@timberwolves', '@nyknicks']"
885,,25902729,12/14/2017,Thursday,12,14,22:13,22,8,Photo,@kingjames notches his 4th triple-double of the season for the @cavs!,26,69,2,0,[],"['@kingjames', '@cavs!']"
886,,25886332,12/13/2017,Wednesday,12,13,20:56,20,7,Video,She said YES! ??????,12,20,0,0,[],[]
887,,25874250,12/12/2017,Tuesday,12,12,21:23,21,8,Video,Weíre headed to OT in NYC courtesy of @kuzmakyle!,28,49,1,0,[],['@kuzmakyle!']
888,,25874250,12/12/2017,Tuesday,12,12,20:40,20,7,Video,@kingjames ???? @bossmann99!,16,28,2,0,[],"['@kingjames', '@bossmann99!']"
889,,25874250,12/12/2017,Tuesday,12,12,20:32,20,7,Video,@jmglitxh27 ELEVATES for the @nuggets!,26,38,2,0,[],"['@jmglitxh27', '@nuggets!']"
890,,25863517,12/11/2017,Monday,12,11,22:34,22,8,Video,@cp3 unleashes the full-speed #shammgod to beat the buzzer!,24,59,1,1,['#shammgod'],['@cp3']
891,,25863517,12/11/2017,Monday,12,11,19:51,19,7,Video,The TOP 3 HANDLES from Week 8!,22,30,0,0,[],[]
892,,25850921,12/11/2017,Monday,12,11,0:13,0,1,Video,@vicoladipo leads the @pacers late comeback for the OT W!,23,57,2,0,[],"['@vicoladipo', '@pacers']"
893,,25850921,12/10/2017,Sunday,12,10,17:33,17,6,Video,Weíre really serious about keeping this new court clean ?? (repost @sacramentokings),26,84,1,0,[],['@sacramentokings)']
894,,25850921,12/10/2017,Sunday,12,10,8:53,8,3,Video,The #VideoBosh makes his return at the #NBAMexicoGames in Mexico City!,27,70,0,2,"['#VideoBosh', '#NBAMexicoGames']",[]
895,,25836582,12/9/2017,Saturday,12,9,22:33,22,8,Video,@bossmann99ís triple seals the @cavs victory!,21,45,2,0,[],"['@bossmann99ís', '@cavs']"
896,,25836582,12/9/2017,Saturday,12,9,22:21,22,8,Video,@bensimmons ??????,10,18,1,0,[],['@bensimmons']
897,,25836582,12/9/2017,Saturday,12,9,21:31,21,8,Video,DENIED... by @dwyanewade!,15,25,1,0,[],['@dwyanewade!']
898,,25836582,12/9/2017,Saturday,12,9,20:14,20,7,Video,@kingjames gets LOOOOOSE in warmups!,21,36,1,0,[],['@kingjames']
899,,25836582,12/9/2017,Saturday,12,9,12:07,12,5,Video,Hit the ?? with @dbook and @kristenledlow on this weekís #InsideStuff (5pm/et @nbatv)!,32,86,3,1,['#InsideStuff'],"['@dbook', '@kristenledlow', '@nbatv)!']"
900,,25826105,12/8/2017,Friday,12,8,23:00,23,8,Video,@kyrieirving breaks free ??,15,27,1,0,[],['@kyrieirving']
901,,25826105,12/8/2017,Friday,12,8,22:50,22,8,Video,@macbo50 beats the buzzer from deep for 3 of his season-high 35!,25,64,1,0,[],['@macbo50']
902,,25822118,12/7/2017,Thursday,12,7,22:07,22,8,Photo,@bensimmons has recorded his third triple-double of the season for the @sixers @nbaontnt!,22,89,3,0,[],"['@bensimmons', '@sixers', '@nbaontnt!']"
903,,25822118,12/7/2017,Thursday,12,7,20:59,20,7,Video,@juliusrandle30 on the attack for the @lakers!,21,46,2,0,[],"['@juliusrandle30', '@lakers!']"
904,,25822118,12/7/2017,Thursday,12,7,20:38,20,7,Photo,GAMETIME!,7,9,0,0,[],[]
905,,25777427,12/4/2017,Monday,12,4,21:33,21,8,Video,@rudygay with the #PosterAlert for the @spurs!,22,46,2,1,['#PosterAlert'],"['@rudygay', '@spurs!']"
906,,25751499,12/2/2017,Saturday,12,2,18:55,18,7,Photo,@iamjustise of the @miamiheat hosts the #JustiseWinslowDream Talent Showcase for kids in Miami at @rhff... check out our Instagram Story for more!,32,146,3,1,['#JustiseWinslowDream'],"['@iamjustise', '@miamiheat', '@rhff...']"
907,,25751499,12/2/2017,Saturday,12,2,16:23,16,6,Video,@desmith4 goes up & under in afternoon @dallasmavs action!,23,58,2,0,[],"['@desmith4', '@dallasmavs']"
908,,25751499,12/2/2017,Saturday,12,2,15:46,15,6,Video,The TOP 3 DUNKS from Novemberís action!,26,39,0,0,[],[]
909,,25740494,12/1/2017,Friday,12,1,22:20,22,8,Video,Not in @sergeibakaís house!,18,27,1,0,[],['@sergeibakaís']
910,,25740494,12/1/2017,Friday,12,1,22:19,22,8,Video,The @miamiheat move the ball and fins the open man!,19,51,1,0,[],['@miamiheat']
911,,25740494,12/1/2017,Friday,12,1,21:13,21,8,Video,@marcgasol with the quick dime!,20,31,1,0,[],['@marcgasol']
912,,25740494,12/1/2017,Friday,12,1,17:21,17,6,Video,@kingjames of the @cavs named Eastern Conference Kia NBA Player of the Month for October/November!#KiaPOTM,35,106,2,1,['#KiaPOTM'],"['@kingjames', '@cavs']"
913,,25740494,12/1/2017,Friday,12,1,12:41,12,5,Video,The TOP 3 @kumhotireusa HANDLES from November!,28,46,1,0,[],['@kumhotireusa']
914,,25733531,11/30/2017,Thursday,11,30,20:51,20,7,Video,?? @kingjames spikes it!,15,24,1,0,[],['@kingjames']
915,,25714428,11/29/2017,Wednesday,11,29,20:29,20,7,Video,@russwest44 to. the. rack!,16,26,1,0,[],['@russwest44']
916,,25685825,11/27/2017,Monday,11,27,20:24,20,7,Photo,@iisaiahthomas pays homage to his hero @theofficialai3 in Philadelphia! ?#ThisIsWhyWePlay,27,89,2,1,['#ThisIsWhyWePlay'],"['@iisaiahthomas', '@theofficialai3']"
917,,25685825,11/27/2017,Monday,11,27,19:20,19,7,Video,@joelembiid shares a moment with @sixers Strong Kid Shane before tonightís action! #ThisIsWhyWePlay,31,99,2,1,['#ThisIsWhyWePlay'],"['@joelembiid', '@sixers']"
918,,25685825,11/27/2017,Monday,11,27,17:47,17,6,Video,@bensimmons returns to the @sixers lineup for tonightís action vs. @cavs!,24,73,3,0,[],"['@bensimmons', '@sixers', '@cavs!']"
919,,25672210,11/26/2017,Sunday,11,26,1:09,1,1,Photo,10 winners in Saturdayís NBA action!,22,36,0,0,[],[]
920,,25644913,11/24/2017,Friday,11,24,23:59,23,8,Video,@stephencurry30 keeps his dribble alive for the @warriors bucket!,25,65,2,0,[],"['@stephencurry30', '@warriors']"
921,,25631592,11/23/2017,Thursday,11,23,11:23,11,4,Video,From the #NBA Family to You & Yours.... HAPPY THANKSGIVING! #ThisIsWhyWePlay,31,76,0,2,"['#NBA', '#ThisIsWhyWePlay']",[]
922,,25620036,11/22/2017,Wednesday,11,22,23:07,23,8,Video,Thatís an effective inbounds play!,21,34,0,0,[],[]
923,,25620036,11/22/2017,Wednesday,11,22,22:43,22,8,Photo,The THRILL of VICTORY at THE BUZZER! #ThisIsYourTime #ThisIsWhyWePlay,31,69,0,2,"['#ThisIsYourTime', '#ThisIsWhyWePlay']",[]
924,,25620036,11/22/2017,Wednesday,11,22,20:47,20,7,Video,@cp3 creates space with the dribble!,17,36,1,0,[],['@cp3']
925,,25620036,11/22/2017,Wednesday,11,22,19:18,19,7,Photo,@kevindurant x @ygtrece,16,23,2,0,[],"['@kevindurant', '@ygtrece']"
926,,25620036,11/22/2017,Wednesday,11,22,1:15,1,1,Photo,The @lakers defeat the @chicagobulls in tonightís lone action.,22,62,2,0,[],"['@lakers', '@chicagobulls']"
927,,25577586,11/19/2017,Sunday,11,19,20:31,20,7,Video,@stephencurry30 gets it to go in Brooklyn!,21,42,1,0,[],['@stephencurry30']
928,,25564228,11/18/2017,Saturday,11,18,20:47,20,7,Video,@bensimmons shows off an array of moves to lead @sixers to 74-52 halftime lead!,26,79,2,0,[],"['@bensimmons', '@sixers']"
929,,25564228,11/18/2017,Saturday,11,18,9:34,9,4,Video,When you get to hoop with your buddy... tag your favorite teammate!,22,67,0,0,[],[]
930,,25536885,11/16/2017,Thursday,11,16,15:24,15,6,Video,Protecting his house... @kevindurant is tied for 2nd in the NBA with 2.2 blocks per game! #NBABreakdown ??: @warriors/@celtics 8pm/et @nbaontnt.,35,144,4,1,['#NBABreakdown'],"['@kevindurant', '@warriors/@celtics', '@nbaontnt.']"
931,,25525434,11/15/2017,Wednesday,11,15,23:12,23,8,Photo,#RipCity Bros.,13,14,0,1,['#RipCity'],[]
932,,25525434,11/15/2017,Wednesday,11,15,22:40,22,8,Video,@kingjames puts the ?? on tonightís @cavs W,21,43,2,0,[],"['@kingjames', '@cavs']"
933,,25525434,11/15/2017,Wednesday,11,15,20:53,20,7,Video,@dwyanewade gets the assist to @imanshumpert from his back!,23,59,2,0,[],"['@dwyanewade', '@imanshumpert']"
934,,25525434,11/15/2017,Wednesday,11,15,18:14,18,7,Album,Ahead of tonightís highly anticipated @Sixers/@Lakers action (10:30pm/et ESPN)... We showcase the stat leaders among #NBARooks!,42,127,2,1,['#NBARooks!'],['@Sixers/@Lakers']
935,,25510012,11/14/2017,Tuesday,11,14,21:56,21,8,Video,Beautiful moment in Brooklyn as @kyrieirving gives up his jersey and #NBAKicks! #HoopsForTroops #ThisIsWhyWePlay,35,112,1,3,"['#NBAKicks!', '#HoopsForTroops', '#ThisIsWhyWePlay']",['@kyrieirving']
936,,25495383,11/13/2017,Monday,11,13,22:48,22,8,Video,"@kkorv26 puts up 19 in the 4th, including 5 triples in @cavs 23-point comeback!",31,79,2,0,[],"['@kkorv26', '@cavs']"
937,,25495383,11/13/2017,Monday,11,13,12:31,12,5,Video,"Following todayís shootaround at MSG, the @cavs hit the subway! #CavsAllAccess",30,78,1,1,['#CavsAllAccess'],['@cavs']
938,,25495383,11/13/2017,Monday,11,13,10:56,10,4,Video,@kingjames works on his left at @cavs shootaround!,23,50,2,0,[],"['@kingjames', '@cavs']"
939,,25478694,11/12/2017,Sunday,11,12,20:43,20,7,Video,@ygtrece sees an opening down the lane for the @okcthunder!,22,59,2,0,[],"['@ygtrece', '@okcthunder!']"
940,,25478694,11/12/2017,Sunday,11,12,20:34,20,7,Video,@jeramigrantís SWAT sets up the @okcthunder fastbreak!,27,54,2,0,[],"['@jeramigrantís', '@okcthunder']"
941,,25463078,11/11/2017,Saturday,11,11,23:21,23,8,Video,???? @kingjames with the BLOCK and the SLAM for the @cavs!,30,58,2,0,[],"['@kingjames', '@cavs!']"
942,,25463078,11/11/2017,Saturday,11,11,22:36,22,8,Video,@joelembiid crashes in for the SLAM!,23,36,1,0,[],['@joelembiid']
943,,25463078,11/11/2017,Saturday,11,11,21:29,21,8,Video,@johnwall at it again with the chasedown for the @washwizards!,20,62,2,0,[],"['@johnwall', '@washwizards!']"
944,,25463078,11/11/2017,Saturday,11,11,20:35,20,7,Video,"The lob, the jam.. for @deandre! #PosterAlert",23,45,1,1,['#PosterAlert'],['@deandre!']
945,,25463078,11/11/2017,Saturday,11,11,19:41,19,7,Video,@kingjames & @dwyanewade set each other up pregame in Dallas!,25,61,2,0,[],"['@kingjames', '@dwyanewade']"
946,,25449190,11/10/2017,Friday,11,10,15:18,15,6,Photo,CHICAGO to host @nbaallstar 2020!,20,33,1,0,[],['@nbaallstar']
947,,25433286,11/10/2017,Friday,11,10,0:46,0,1,Video,@swipathefox drills the @sacramentokings winner!,22,48,2,0,[],"['@swipathefox', '@sacramentokings']"
948,,25433286,11/9/2017,Thursday,11,9,23:33,23,8,Video,@ccapela15 seals the @houstonrockets victory on both ends!,23,58,2,0,[],"['@ccapela15', '@houstonrockets']"
949,,25433286,11/9/2017,Thursday,11,9,20:39,20,7,Photo,Elevate.,7,8,0,0,[],[]
950,,25402490,11/7/2017,Tuesday,11,7,21:24,21,8,Photo,GAMEDAY MOOD!,9,13,0,0,[],[]
951,,25388608,11/6/2017,Monday,11,6,7:56,7,3,Album,L.A. legends... insight from @kobebryant & @kendricklamar with @nike at @complexcon! #NIKExNBA,34,94,4,1,['#NIKExNBA'],"['@kobebryant', '@kendricklamar', '@nike', '@complexcon!']"
952,,25373062,11/5/2017,Sunday,11,5,7:43,7,3,Video,?? the best action from Saturday night around the Association!,22,62,0,0,[],[]
953,,25358849,11/4/2017,Saturday,11,4,22:18,22,8,Video,?? @kennethfaried35 WITH AUTHORITY! #PosterAlert,30,48,1,1,['#PosterAlert'],['@kennethfaried35']
954,,25342209,11/3/2017,Friday,11,3,20:44,20,7,Photo,"Congrats to @kingjames of the @cavs for moving up to 11th on the all-time Field Goals Made list with 10,514! #ThisIsWhyWePlay",40,125,2,1,['#ThisIsWhyWePlay'],"['@kingjames', '@cavs']"
955,,25342209,11/3/2017,Friday,11,3,19:55,19,7,Video,"The youngest ever to 29,000 career points... @kingjames!",27,56,1,0,[],['@kingjames!']
956,,25342209,11/3/2017,Friday,11,3,18:39,18,7,Video,"@russwest44, always the first to warm up in OKC! 
@okcthunder host the @celtics, 9:30pm/et @nbaonespn",34,101,4,0,[],"['@russwest44,', '@okcthunder', '@celtics,', '@nbaonespn']"
957,,25342209,11/3/2017,Friday,11,3,17:34,17,6,Video,@kingjames works in the post to prepare for tonightís @cavs action on ESPN!,26,75,2,0,[],"['@kingjames', '@cavs']"
958,,25326418,11/2/2017,Thursday,11,2,22:03,22,8,Video,@kevindurant protects the paint for the @warriors!,20,50,2,0,[],"['@kevindurant', '@warriors!']"
959,,25326418,11/2/2017,Thursday,11,2,8:18,8,3,Video,@t.warren12 and @bradbeal3 each put up 40 points as the @suns defeat the @washwizards!,27,86,4,0,[],"['@t.warren12', '@bradbeal3', '@suns', '@washwizards!']"
960,,25311149,11/1/2017,Wednesday,11,1,21:23,21,8,Video,@krisdunn3 rises up through the trees for @chicagobulls!,22,56,2,0,[],"['@krisdunn3', '@chicagobulls!']"
961,,25311149,11/1/2017,Wednesday,11,1,18:20,18,7,Video,Ahead of tonightís @laclippers action (10:30pm/et @nbaonespn)... we showcase @blakegriffin32 the passer!,33,104,3,0,[],"['@laclippers', '@nbaonespn)...', '@blakegriffin32']"
962,,25311149,11/1/2017,Wednesday,11,1,12:17,12,5,Video,High-flying @kporzee leads the @nyknicks into tonightís @nbaonespn action vs. Houston 8pm/et! #NBABreakdown,36,107,3,1,['#NBABreakdown'],"['@kporzee', '@nyknicks', '@nbaonespn']"
963,,25311149,11/1/2017,Wednesday,11,1,9:18,9,4,Video,The BEST ACTION from Tuesdayís 4 games!,25,39,0,0,[],[]
964,,25300506,10/31/2017,Tuesday,10,31,1:34,1,1,Album,Week 3 of the season tips off with 9 games!,19,43,0,0,[],[]
965,,25263846,10/28/2017,Saturday,10,28,22:47,22,8,Video,Handing out sneakers & smiles... #ThisIsWhyWePlay,25,49,0,1,['#ThisIsWhyWePlay'],[]
966,,25250396,10/27/2017,Friday,10,27,4:00,4,2,Photo,That WINNING Feeling! #ThisIsWhyWePlay,20,38,0,1,['#ThisIsWhyWePlay'],[]
967,,25224453,10/26/2017,Thursday,10,26,0:27,0,1,Video,@johnwall explodes to the rack for the @washwizards!,22,52,2,0,[],"['@johnwall', '@washwizards!']"
968,,25224453,10/26/2017,Thursday,10,26,0:00,0,1,Video,@zo ...on the money!,12,20,1,0,[],['@zo']
969,,25209019,10/24/2017,Tuesday,10,24,8:16,8,3,Video,The BEST ACTION from around the NBA Monday night!,26,49,0,0,[],[]
970,,25191960,10/23/2017,Monday,10,23,22:41,22,8,Photo,The #WallWay!,10,13,0,1,['#WallWay!'],[]
971,,25191960,10/23/2017,Monday,10,23,19:47,19,7,Video,The TOP 10 ASSISTS from Week 1 around the NBA! #AssistsoftheWeek,28,64,0,1,['#AssistsoftheWeek'],[]
972,,25155150,10/21/2017,Saturday,10,21,22:10,22,8,Video,@giannis_an34 scoops to the hoop on the @bucks break!,21,53,2,0,[],"['@giannis_an34', '@bucks']"
973,,25155150,10/21/2017,Saturday,10,21,8:52,8,3,Video,???? @katyperry or @taylorswift... @kristenledlow hits @dwyanewade with the tough questions on the #InsideStuff season debut 6:30pm/et @nbatv!,35,142,5,1,['#InsideStuff'],"['@katyperry', '@taylorswift...', '@kristenledlow', '@dwyanewade', '@nbatv!']"
974,,25132964,10/20/2017,Friday,10,20,13:46,13,5,Video,Let us know Who Ya Got in tonightís #KiaTipOff17 action... with #KiaWhoYaGot + #Sweepstakes for a chance at winning ?? to a regular season game!,35,144,0,3,"['#KiaTipOff17', '#KiaWhoYaGot', '#Sweepstakes']",[]
975,,25132964,10/20/2017,Friday,10,20,8:18,8,3,Video,The best action from last night around the Association! #KiaTipOff17,27,68,0,1,['#KiaTipOff17'],[]
976,,25120030,10/19/2017,Thursday,10,19,22:12,22,8,Photo,????,1,4,0,0,[],[]
977,,25120030,10/19/2017,Thursday,10,19,17:17,17,6,Video,The reigning #KiaMVP @russwest44 warms up for the @okcthunder opener 8pm/et @nbaontnt! #KiaTipOff17,34,99,3,2,"['#KiaMVP', '#KiaTipOff17']","['@russwest44', '@okcthunder', '@nbaontnt!']"
978,,25079991,10/18/2017,Wednesday,10,18,18:15,18,7,Video,"@joelembiid goes through his pregame warmup for tonightís @sixers season opener, 7pm/et on @espn vs the @washwizards! #KiaTipOff17",34,130,4,1,['#KiaTipOff17'],"['@joelembiid', '@sixers', '@espn', '@washwizards!']"
979,,25079991,10/18/2017,Wednesday,10,18,0:38,0,1,Photo,?????? #ThisIsWhyWePlay,14,23,0,1,['#ThisIsWhyWePlay'],[]
980,,25054261,10/17/2017,Tuesday,10,17,23:22,23,8,Photo,"Your team and fans are behind you, Gordon. Wishing you a speedy recovery ?? (repost @celtics)",30,93,1,0,[],['@celtics)']
981,,25054261,10/17/2017,Tuesday,10,17,23:18,23,8,Photo,#ThisIsWhyWePlay ??,14,19,0,1,['#ThisIsWhyWePlay'],[]
982,,25030420,10/15/2017,Sunday,10,15,12:59,12,5,Video,The TOP 5 BLOCKS of the #NBAPreseason!,23,38,0,1,['#NBAPreseason!'],[]
983,,24995131,10/12/2017,Thursday,10,12,18:59,18,7,Video,5 days from #KiaTipOff17... 5 days from the next generation's next step!,27,72,0,1,['#KiaTipOff17...'],[]
984,,24995131,10/12/2017,Thursday,10,12,15:30,15,6,Photo,??????,1,6,0,0,[],[]
