,Engagements,Followers at Posting,Date,Day of Week,Day,Month,Time,Hour,Hour_bucket,Type,Description,unique_word_count,character_count,Tag_Number,Hashtag_Number,Tags,Hashtags
3066,423623,31923970,11/6/2018,2,6,11,1:34,1,1,Album,Swipe through to recap Mondayís nine-game night!,,48,0,0,[],[]
3067,789940,31923970,11/6/2018,2,6,11,1:00,1,1,Video,Dedication... what do you think??? #ThisIsWhyWePlay,,51,0,1,[],['#ThisIsWhyWePlay']
3068,801983,31923970,11/6/2018,2,6,11,0:30,0,1,Video,@stephencurry30 protects the paint for the @warriors!,,53,2,0,"['@stephencurry30', '@warriors!']",[]
3069,635440,31923970,11/5/2018,1,5,11,23:37,23,8,Video,@milosteodosic4 threads the needle to @trezz24!,,47,2,0,"['@milosteodosic4', '@trezz24!']",[]
3070,635440,31923970,11/5/2018,1,5,11,23:28,23,8,Video,"@jmglitxh27 caught fire in the 4th, scoring 19 of his career-high 48, for the @nuggets!",,87,2,0,"['@jmglitxh27', '@nuggets!']",[]
3071,708002,31923970,11/5/2018,1,5,11,22:56,22,8,Video,#OneLastDance x #ThisIsWhyWePlay (repost @miamiheat),,52,1,2,['@miamiheat)'],"['#OneLastDance', '#ThisIsWhyWePlay']"
3072,763628,31923970,11/5/2018,1,5,11,22:27,22,8,Video,The pregame vibe!,,17,0,0,[],[]
3073,696592,31923970,11/5/2018,1,5,11,21:58,21,8,Video,The @celtics move the ball!,,27,1,0,['@celtics'],[]
3074,645849,31923970,11/5/2018,1,5,11,21:25,21,8,Video,@evanfournier10 beats the buzzer for the @orlandomagic win!! #TissotBuzzerBeater #ThisIsYourTime,,96,2,2,"['@evanfournier10', '@orlandomagic']","['#TissotBuzzerBeater', '#ThisIsYourTime']"
3075,830032,31923970,11/5/2018,1,5,11,20:23,20,7,Video,??? @jharden13 ???,,18,1,0,['@jharden13'],[]
3076,635440,31923970,11/5/2018,1,5,11,19:58,19,7,Video,@iso_zo with the denial for the @nyknicks!,,42,2,0,"['@iso_zo', '@nyknicks!']",[]
3077,697069,31923970,11/5/2018,1,5,11,19:29,19,7,Video,@jharden13 steps back for the @houstonrockets triple!,,53,2,0,"['@jharden13', '@houstonrockets']",[]
3078,649230,31923970,11/5/2018,1,5,11,17:14,17,6,Video,@traeyoung or @jharden13... who had your favorite assist of the week?? #StateFarmAssists,,88,2,1,"['@traeyoung', '@jharden13...']",['#StateFarmAssists']
3079,372771,31923970,11/5/2018,1,5,11,11:45,11,4,Album,The NBA STAT LEADERS through Week 3 of the 2018-19 season! ....any surprises?,,77,0,0,[],[]
3080,417559,31902987,11/5/2018,1,5,11,0:51,0,1,Album,14 teams in action on Sunday!,,29,0,0,[],[]
3081,851118,31902987,11/5/2018,1,5,11,0:00,0,1,Video,How many ??ís can you name?!,,28,0,0,[],[]
3082,745868,31902987,11/4/2018,0,4,11,22:53,22,8,Video,The handles by @omricasspi18!,,29,1,0,['@omricasspi18!'],[]
3083,810173,31902987,11/4/2018,0,4,11,22:36,22,8,Video,?? @dbook (25p/7r) jumper FTW! ??,,33,1,0,['@dbook'],[]
3084,816781,31902987,11/4/2018,0,4,11,22:18,22,8,Video,?? @kyle_lowry7 dished out 9 AST in the first quarter! #WeTheNorth,,66,1,1,['@kyle_lowry7'],['#WeTheNorth']
3085,817646,31902987,11/4/2018,0,4,11,22:12,22,8,Video,Jamal Crawford beats the buzzer from way out!,,45,0,0,[],[]
3086,345480,31902987,11/4/2018,0,4,11,21:51,21,8,Album,?? DENZEL x @obj ?? in Los Angeles for @raptors/@lakers on NBA League Pass! #NBACelebRow,,88,3,1,"['@obj', '@raptors/@lakers']",['#NBACelebRow']
3087,745868,31902987,11/4/2018,0,4,11,19:27,19,7,Video,@demar_derozan takes FLIGHT!,,28,1,0,['@demar_derozan'],[]
3088,477137,31902987,11/4/2018,0,4,11,18:41,18,7,Video,Representing @kobebryant & @shaq... @kuz & @jhart arrive for tonightís @lakers action!,,86,5,0,"['@kobebryant', '@shaq...', '@kuz', '@jhart', '@lakers']",[]
3089,688331,31902987,11/4/2018,0,4,11,18:01,18,7,Video,"@bucks improve to 8-1 behind @giannis_an34ís 26 PTS, 15 REB & 11 AST! #FearTheDeer ????",,87,2,1,"['@bucks', '@giannis_an34ís']",['#FearTheDeer']
3090,689060,31902987,11/4/2018,0,4,11,17:20,17,6,Video,@giannis_an34 dunking everything on NBA League Pass!,,52,1,0,['@giannis_an34'],[]
3091,820496,31902987,11/4/2018,0,4,11,16:44,16,6,Video,Inflatable Bango with the moves! ??,,35,0,0,[],[]
3092,748467,31902987,11/4/2018,0,4,11,16:07,16,6,Video,@giannis_an34 sends it away! ??,,31,1,0,['@giannis_an34'],[]
3093,628570,31902987,11/4/2018,0,4,11,15:35,15,6,Video,6-3 & on a 5-game win streak... the @sacramentokings take on the 7-1 @bucks NOW on NBA? ?League Pass!,,101,2,0,"['@sacramentokings', '@bucks']",[]
3094,572784,31902987,11/4/2018,0,4,11,13:41,13,5,Video,"The @nbagleague is back! ìGOOD LOYD, WHEELS UP!î ???? @mrjloyd @raptors905 ?? @raptors #2WayPlayer",,98,4,1,"['@nbagleague', '@mrjloyd', '@raptors905', '@raptors']",['#2WayPlayer']
3095,417131,31876549,11/4/2018,0,4,11,1:29,1,1,Album,Swipe through to recap Saturdayís action!,,41,0,0,[],[]
3096,771583,31876549,11/4/2018,0,4,11,0:37,0,1,Video,The brotherhood... Vince Carter & @dwyanewade exchange jerseys. #ThisIsWhyWePlay,,80,1,1,['@dwyanewade'],['#ThisIsWhyWePlay']
3097,831324,31876549,11/4/2018,0,4,11,0:16,0,1,Video,@1ngram4 with the left! ??,,26,1,0,['@1ngram4'],[]
3098,685953,31876549,11/3/2018,6,3,11,22:04,22,8,Video,@traeyoung drops 24 PTS & a career-high 15 AST in the @atlhawks win! #TrueToAtlanta,,83,2,1,"['@traeyoung', '@atlhawks']",['#TrueToAtlanta']
3099,824331,31876549,11/3/2018,6,3,11,21:49,21,8,Video,Vintage Vince! #TrueToAtlanta,,29,0,1,[],['#TrueToAtlanta']
3100,680404,31876549,11/3/2018,6,3,11,21:30,21,8,Video,@vicoladipoís (24p/12r) CLUTCH three-pointer wins it for the @pacers!,,69,2,0,"['@vicoladipoís', '@pacers!']",[]
3101,680404,31876549,11/3/2018,6,3,11,20:58,20,7,Video,@rekehavoc1 creates off the bounce on @nbatv!,,45,2,0,"['@rekehavoc1', '@nbatv!']",[]
3102,888764,31876549,11/3/2018,6,3,11,20:54,20,7,Video,?? @jharden13 finds the angle!,,30,1,0,['@jharden13'],[]
3103,824895,31876549,11/3/2018,6,3,11,19:22,19,7,Video,Young Harden meets @jharden13! #ThisIsWhyWePlay,,47,1,1,['@jharden13!'],['#ThisIsWhyWePlay']
3104,573401,31876549,11/3/2018,6,3,11,17:11,17,6,Video,One of the leagueís TOP scorers... @zachlavine8 (27.2 PPG) & the @chicagobulls host the @houstonrockets tonight on NBA League Pass (8pm/et)!,,140,3,0,"['@zachlavine8', '@chicagobulls', '@houstonrockets']",[]
3105,754586,31876549,11/3/2018,6,3,11,16:14,16,6,Video,"@joelembiid last two games combined: 80 PTS, 30 REB, 6 BLK #HereTheyCome ??",,75,1,1,['@joelembiid'],['#HereTheyCome']
3106,628582,31876549,11/3/2018,6,3,11,15:37,15,6,Video,@sixers fans having fun this afternoon! (repost @sixers),,56,2,0,"['@sixers', '@sixers)']",[]
3107,635475,31847136,11/2/2018,5,2,11,23:19,23,8,Video,@money23green lobs it up to @dameology for the big finish on ESPN!,,66,2,0,"['@money23green', '@dameology']",[]
3108,690262,31847136,11/2/2018,5,2,11,23:10,23,8,Video,"???? @cp3 puts up 32 PTS, 7 REB & 11 AST in the @houstonrockets W!",,66,2,0,"['@cp3', '@houstonrockets']",[]
3109,635475,31847136,11/2/2018,5,2,11,22:38,22,8,Video,A timely jumper from @darrencollison_ clinches it for the @pacers!,,66,2,0,"['@darrencollison_', '@pacers!']",[]
3110,696629,31847136,11/2/2018,5,2,11,21:55,21,8,Video,@vicoladipo crosses over and finishes with the left in traffic!,,63,1,0,['@vicoladipo'],[]
3111,718834,31847136,11/2/2018,5,2,11,21:47,21,8,Video,NBA leading scorer @stephencurry30 (33 PPG) takes the floor ahead of @warriors / @timberwolves ESPN action (10:30pm/et)! #DubNation,,131,3,1,"['@stephencurry30', '@warriors', '@timberwolves']",['#DubNation']
3112,635475,31847136,11/2/2018,5,2,11,21:31,21,8,Video,@graysonjallen gets up top for the @utahjazz SLAM!,,50,2,0,"['@graysonjallen', '@utahjazz']",[]
3113,696629,31847136,11/2/2018,5,2,11,21:12,21,8,Video,The steal. The SLAM. @russwest44 rocks the rim on ESPN!,,55,1,0,['@russwest44'],[]
3114,635475,31847136,11/2/2018,5,2,11,20:53,20,7,Video,@lukadoncic threads the needle to @deandre in Dallas!,,53,2,0,"['@lukadoncic', '@deandre']",[]
3115,756689,31847136,11/2/2018,5,2,11,20:40,20,7,Video,?? @cp3 bringing out all the moves in Brooklyn!,,47,1,0,['@cp3'],[]
3116,696629,31847136,11/2/2018,5,2,11,20:24,20,7,Video,@shai gets creative in the open floor!,,38,1,0,['@shai'],[]
3117,696629,31847136,11/2/2018,5,2,11,20:06,20,7,Video,Step. Cross. @carislevert through the lane!,,43,1,0,['@carislevert'],[]
3118,528800,31847136,11/2/2018,5,2,11,20:00,20,7,Video,@russwest44 mood. Watch @okcthunder vs. @washwizards on @nbaonespn!,,67,4,0,"['@russwest44', '@okcthunder', '@washwizards', '@nbaonespn!']",[]
3119,600886,31847136,11/2/2018,5,2,11,15:10,15,6,Video,Two of the most ELECTRIFYING with the basketball... @stephencurry30 & the @warriors take on Derrick Rose & the @timberwolves tonight on @espn! (10:30pm/et),,155,4,0,"['@stephencurry30', '@warriors', '@timberwolves', '@espn!']",[]
3120,435599,31847136,11/2/2018,5,2,11,13:52,13,5,Album,#NBARooks stat leaders... any surprises?? ??,,44,0,1,[],['#NBARooks']
3121,579699,31812793,11/1/2018,4,1,11,23:48,23,8,Video,"@swipathefox becomes the youngest player in @nbahistory with 31 points, 10 rebounds & 15 assists & records his first career triple-double in @sacramentokings win!",,162,3,0,"['@swipathefox', '@nbahistory', '@sacramentokings']",[]
3122,579699,31812793,11/1/2018,4,1,11,23:05,23,8,Video,@damianlillard finds a way for @trailblazers on @nbaontnt!,,58,3,0,"['@damianlillard', '@trailblazers', '@nbaontnt!']",[]
3123,696642,31812793,11/1/2018,4,1,11,22:49,22,8,Video,The @celtics knock down a franchise-record 24 3PM to win their 4th straight game & improve to 6-2!,,98,1,0,['@celtics'],[]
3124,351816,31812793,11/1/2018,4,1,11,21:51,21,8,Photo,"?? @swipathefox (31p, 15a, 10r) notches his first career triple-double for the @sacramentokings!",,96,2,0,"['@swipathefox', '@sacramentokings!']",[]
3125,635486,31812793,11/1/2018,4,1,11,21:42,21,8,Video,@joelembiid scores a season high 41 points and 13 rebounds to power @sixers to home win!,,88,2,0,"['@joelembiid', '@sixers']",[]
3126,696642,31812793,11/1/2018,4,1,11,21:31,21,8,Video,@russwest44 dances inside before finishing the layup!,,53,1,0,['@russwest44'],[]
3127,848220,31812793,11/1/2018,4,1,11,21:03,21,8,Video,@kyrieirving breaks down the defense & finds @gordonhayward!,,60,2,0,"['@kyrieirving', '@gordonhayward!']",[]
3128,756703,31812793,11/1/2018,4,1,11,20:58,20,7,Video,@larrydn7 with AUTHORITY! ??,,28,1,0,['@larrydn7'],[]
3129,589195,31812793,11/1/2018,4,1,11,20:54,20,7,Video,@damianlillard gets pregame shots up with a young @trailblazers fan ahead of tip on @nbaontnt (10:30pm/et)! #RipCity #ThisIsWhyWePlay,,133,3,2,"['@damianlillard', '@trailblazers', '@nbaontnt']","['#RipCity', '#ThisIsWhyWePlay']"
3130,848220,31812793,11/1/2018,4,1,11,20:36,20,7,Video,@kyrieirving doing @kyrieirving things.,,39,2,0,"['@kyrieirving', '@kyrieirving']",[]
3131,696642,31812793,11/1/2018,4,1,11,20:10,20,7,Video,A little help from @stevenadams!,,32,1,0,['@stevenadams!'],[]
3132,488534,31812793,11/1/2018,4,1,11,18:50,18,7,Video,@giannis_an34 (Eastern Conference Player of the Week) works on attacking the rim prior to @bucks/@celtics matchup! (8:00pm @nbaontnt),,133,4,0,"['@giannis_an34', '@bucks/@celtics', '@nbaontnt)']",[]
3133,591248,31812793,11/1/2018,4,1,11,17:39,17,6,Video,"The 7-0 @bucks move the ball to free up space in the lane for the @giannis_an34 JAM! (??: 8pm/et, @nbaontnt) #FearTheDeer #NBABreakdown",,135,3,2,"['@bucks', '@giannis_an34', '@nbaontnt)']","['#FearTheDeer', '#NBABreakdown']"
3134,334529,31812793,11/1/2018,4,1,11,15:53,15,6,Photo,CLEVELAND to host #NBAAllStar 2022! (repost @nbaallstar),,56,1,1,['@nbaallstar)'],['#NBAAllStar']
3135,488534,31812793,11/1/2018,4,1,11,13:50,13,5,Video,"Leading the team in PPG (16.6) & RPG (8.1), catch @jaytatum0 in action! @celtics vs. @bucks at 8pm/et @nbaontnt.",,112,4,0,"['@jaytatum0', '@celtics', '@bucks', '@nbaontnt.']",[]
3136,723947,31812793,11/1/2018,4,1,11,8:32,8,3,Video,ìIím doing anything just to win...î Relive Derrick Roseís unforgettable 50-point night. #ThisIsWhyWePlay,,104,0,1,[],['#ThisIsWhyWePlay']
3137,718089,31812793,11/1/2018,4,1,11,7:57,7,3,Video,Fantastic finishes... we recap the most CLUTCH plays from around the Association last night!,,92,0,0,[],[]
3138,433817,31784770,11/1/2018,4,1,11,1:48,1,1,Album,7 winners from Wednesdayís Halloween hoops!,,43,0,0,[],[]
3139,433817,31784770,11/1/2018,4,1,11,1:16,1,1,Album,Who had the BEST NBA Halloween costume??,,40,0,0,[],[]
3140,657395,31784770,11/1/2018,4,1,11,0:40,0,1,Video,Behind-the-back @jonasjerebko8 for @easymoneysniper SLAM! #DubNation,,68,2,1,"['@jonasjerebko8', '@easymoneysniper']",['#DubNation']
3141,369978,31784770,10/31/2018,3,31,10,23:38,23,8,Photo,A memorable 50 PTS for D.Rose! ??,,33,0,0,[],[]
3142,890249,31784770,10/31/2018,3,31,10,23:19,23,8,Video,@kingjames finds a cutting @zo! #LakeShow,,41,2,1,"['@kingjames', '@zo!']",['#LakeShow']
3143,723606,31784770,10/31/2018,3,31,10,22:45,22,8,Video,D.Rose tallies a CAREER-HIGH 50 PTS in the @timberwolves victory! #AllEyesNorth,,79,1,1,['@timberwolves'],['#AllEyesNorth']
3144,723606,31784770,10/31/2018,3,31,10,22:43,22,8,Video,Derrick Rose is greeted by his @timberwolves teammates following his 50-point performance & game-winning block! #ThisIsWhyWePlay,,128,1,1,['@timberwolves'],['#ThisIsWhyWePlay']
3145,371461,31784770,10/31/2018,3,31,10,22:36,22,8,Photo,?? 50! ??,,9,0,0,[],[]
3146,717751,31784770,10/31/2018,3,31,10,22:11,22,8,Video,@sdinwiddie_2508 sends it to OT in Brooklyn!,,44,1,0,['@sdinwiddie_2508'],[]
3147,717751,31784770,10/31/2018,3,31,10,21:57,21,8,Video,@vicoladipo creates space for the jumper!,,41,1,0,['@vicoladipo'],[]
3148,854660,31784770,10/31/2018,3,31,10,21:12,21,8,Video,D.Rose doing it all! ??,,23,0,0,[],[]
3149,617475,31784770,10/31/2018,3,31,10,20:59,20,7,Video,ìLetís get Tropical!î -@klaythompson #PhantomCam,,48,1,1,['@klaythompson'],['#PhantomCam']
3150,785991,31784770,10/31/2018,3,31,10,20:53,20,7,Video,Back-to-back blocks by @andredrummondd! #DetroitBasketball ??,,61,1,1,['@andredrummondd!'],['#DetroitBasketball']
3151,779632,31784770,10/31/2018,3,31,10,20:06,20,7,Video,@bennythebull in the Halloween spirit! ??,,41,1,0,['@bennythebull'],[]
3152,599346,31784770,10/31/2018,3,31,10,17:29,17,6,Video,"Dressed as the Black Panther, @vicoladipo has arrived at MSG for Halloween hoops action! @pacers vs. @nyknicks at 8pm/et on ESPN ?? ??",,134,3,0,"['@vicoladipo', '@pacers', '@nyknicks']",[]
3153,551775,31784770,10/31/2018,3,31,10,15:44,15,6,Video,"Averaging 28.3 PPG, 8 APG & 6 RPG...catch @demar_derozan in action! @spurs vs. @suns at 10:30pm/et on ESPN.",,107,3,0,"['@demar_derozan', '@spurs', '@suns']",[]
3154,674900,31784770,10/31/2018,3,31,10,12:31,12,5,Video,Kawhi Leonard puts up 31 points and 7 rebounds to help @raptors improve to 7-1!,,79,1,0,['@raptors'],[]
3155,390077,31754126,10/30/2018,2,30,10,23:19,23,8,Album,Swipe to recap Tuesdayís #KiaTipOff18 action!,,45,0,1,[],['#KiaTipOff18']
3156,786006,31754126,10/30/2018,2,30,10,22:32,22,8,Video,The lob... & the @russwest44 FINISH! #KiaTipOff18 ??,,52,1,1,['@russwest44'],['#KiaTipOff18']
3157,722853,31754126,10/30/2018,2,30,10,22:20,22,8,Video,?? @russwest44 drops it off to @stevenadams! #KiaTipOff18 #ThunderUp,,68,2,2,"['@russwest44', '@stevenadams!']","['#KiaTipOff18', '#ThunderUp']"
3158,723619,31754126,10/30/2018,2,30,10,20:50,20,7,Video,@reggie_jackson trick shot to end the first half! #KiaTipOff18,,62,1,1,['@reggie_jackson'],['#KiaTipOff18']
3159,786006,31754126,10/30/2018,2,30,10,20:00,20,7,Video,"He knows what you've been up to. @kobebryant, the #FIBAWC 2019 Global Ambassador, is watching you! ????",,103,1,1,"['@kobebryant,']",['#FIBAWC']
3160,1049127,31754126,10/30/2018,2,30,10,19:56,19,7,Video,?? @kyrieirving goes double behind-the-back! #KiaTipOff18,,57,1,1,['@kyrieirving'],['#KiaTipOff18']
3161,717764,31754126,10/30/2018,2,30,10,19:03,19,7,Video,"Kawhi Leonard (26.6ppg, 8.0rpg) prepares for tonightís @raptors action, as they look to remain undefeated at home!",,114,1,0,['@raptors'],[]
3162,560823,31754126,10/30/2018,2,30,10,15:42,15,6,Video,Getting it done with DEFENSE... the 6-1 @raptors take on the @sixers tonight on @nbatv (7:30pm/et)! #KiaTipOff18 #WeTheNorth,,124,3,2,"['@raptors', '@sixers', '@nbatv']","['#KiaTipOff18', '#WeTheNorth']"
3163,667943,31754126,10/30/2018,2,30,10,8:33,8,3,Video,Two HISTORIC performances... @stephencurry30ís 13 threes in 2016 & @klaythompsonës 14 threes last night. #KiaTipOff18,,117,2,1,"['@stephencurry30ís', '@klaythompsonës']",['#KiaTipOff18']
3164,398845,31722673,10/30/2018,2,30,10,0:36,0,1,Album,Nine winners in Mondayís #KiaTipOff18 action!,,45,0,1,[],['#KiaTipOff18']
3165,362470,31722673,10/30/2018,2,30,10,0:00,0,1,Photo,52 PTS in 27 minutes of action for @klaythompson! #KiaTipOff18,,62,1,1,['@klaythompson!'],['#KiaTipOff18']
3166,786020,31722673,10/29/2018,1,29,10,23:25,23,8,Video,??????52 PTS on an NBA record 14 three-pointers made for @klaythompson! #KiaTipOff18,,84,1,1,['@klaythompson!'],['#KiaTipOff18']
3167,660107,31722673,10/29/2018,1,29,10,23:12,23,8,Video,@demar_derozan (34 PTS) seals the overtime victory for the @spurs! #KiaTipOff18,,79,2,1,"['@demar_derozan', '@spurs!']",['#KiaTipOff18']
3168,384466,31722673,10/29/2018,1,29,10,21:47,21,8,Photo,13 3PM in 2016 x 14 3PM tonight. #KiaTipOff18,,45,0,1,[],['#KiaTipOff18']
3169,710365,31722673,10/29/2018,1,29,10,21:39,21,8,Video,"@klaythompson sets an NBA record with 14 three-pointers made in a game! (Previous: @stephencurry30, 13 3PM, 11/7/2016) #KiaTipOff18",,131,2,1,"['@klaythompson', '@stephencurry30,']",['#KiaTipOff18']
3170,660107,31722673,10/29/2018,1,29,10,21:17,21,8,Video,@traeyoung threads the needle to @d_dedmon3! #KiaTipOff18,,57,2,1,"['@traeyoung', '@d_dedmon3!']",['#KiaTipOff18']
3171,786020,31722673,10/29/2018,1,29,10,21:10,21,8,Video,@klaythompson put up 36 PTS with 10 three-pointers in the FIRST HALF! #KiaTipOff18 ??,,85,1,1,['@klaythompson'],['#KiaTipOff18']
3172,723632,31722673,10/29/2018,1,29,10,20:55,20,7,Video,"Rising through the lane, @markellefultz! #KiaTipOff18",,53,1,1,['@markellefultz!'],['#KiaTipOff18']
3173,602159,31722673,10/29/2018,1,29,10,20:27,20,7,Video,"Averaging 19.8 PPG & 10.3 APG, @kyle_lowry7 gets TOR ready! The 6-0 @raptors take on the 6-0 @bucks in Milwaukee. #KiaTipOff18",,126,3,1,"['@kyle_lowry7', '@raptors', '@bucks']",['#KiaTipOff18']
3174,349403,31722673,10/29/2018,1,29,10,20:24,20,7,Photo,Congrats to Vince Carter of the @atlhawks for moving up to 8th on the NBAís ALL-TIME GAMES PLAYED list! #TrueToAtlanta #ThisIsWhyWePlay,,135,1,2,['@atlhawks'],"['#TrueToAtlanta', '#ThisIsWhyWePlay']"
3175,786020,31722673,10/29/2018,1,29,10,20:07,20,7,Video,@nvonleh with authority! #KiaTipOff18 ??,,40,1,1,['@nvonleh'],['#KiaTipOff18']
3176,793270,31722673,10/29/2018,1,29,10,19:16,19,7,Video,Season 21 bounce! #KiaTipOff18,,30,0,1,[],['#KiaTipOff18']
3177,793270,31722673,10/29/2018,1,29,10,19:13,19,7,Video,Itís GAMETIME in Indiana! #OladipoAllAccess,,43,0,1,[],['#OladipoAllAccess']
3178,604897,31722673,10/29/2018,1,29,10,18:43,18,7,Video,"After scoring 40+ PTS in his last two games, @damianlillard prepares for tonightís @trailblazers action!",,104,2,0,"['@damianlillard', '@trailblazers']",[]
3179,609831,31722673,10/29/2018,1,29,10,17:51,17,6,Video,Who had YOUR favorite assist during Week 2... @giannis_an34 or @lukadoncic?? #StateFarmAssists,,94,2,1,"['@giannis_an34', '@lukadoncic??']",['#StateFarmAssists']
3180,556296,31722673,10/29/2018,1,29,10,17:49,17,6,Video,@vicoladipo hits the floor for tonightís @pacers/@trailblazers matchup! #OladipoAllAccess,,89,3,1,"['@vicoladipo', '@pacers/@trailblazers']",['#OladipoAllAccess']
3181,333566,31722673,10/29/2018,1,29,10,12:33,12,5,Album,The NBA STAT LEADERS through Week 2 of the 2018-19 season! Any surprises? #KiaTipOff18,,86,0,1,[],['#KiaTipOff18']
3182,263433,31722673,10/29/2018,1,29,10,10:41,10,4,Photo,Two 6-0 teams matchup for the FIRST TIME in @nbahistory... @raptors / @bucks tonight on NBA League Pass (8pm/et)! #KiaTipOff18,,126,3,1,"['@nbahistory...', '@raptors', '@bucks']",['#KiaTipOff18']
3183,312775,31689574,10/29/2018,1,29,10,0:49,0,1,Album,"The @warriors, @okcthunder, @utahjazz & @laclippers win during Sundayís #KiaTipOff18 action!",,92,4,1,"['@warriors,', '@okcthunder,', '@utahjazz', '@laclippers']",['#KiaTipOff18']
3184,774822,31689574,10/28/2018,0,28,10,21:09,21,8,Video,@ygtrece nothing but net... from halfcourt! #KiaTipOff18,,56,1,1,['@ygtrece'],['#KiaTipOff18']
